1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
185,6.97159113968189E+016,2304,,1,4,-1,21300,3300,438,20,20,43211,45214,0,23367683,17011,6.97159113010053E+016,
184,6.97159105050051E+016,2304,,1,4,-1,21300,3300,344,20,20,43211,45214,0,23114243,74273,6.97159104621445E+016,
183,6.97159066101744E+016,2304,,1,4,-1,21300,3300,455,20,20,43211,45214,0,23261441,5753,6.9715906583724E+016,
182,6.9715906309233E+016,2304,,1,4,-1,21300,3300,453,20,20,43211,45214,0,23261451,2731,6.97159062707896E+016,
181,6.97159061661549E+016,2304,,1,4,-1,21300,3300,454,20,20,43211,45214,0,23261443,35712,6.97159060596982E+016,
180,6.97159042937651E+016,2304,,1,4,-1,21300,3300,456,20,20,43211,45214,0,23261442,53261,6.97159042779709E+016,
179,6.97159015011451E+016,2304,,1,4,-1,21300,3300,456,20,20,43211,45214,0,23261442,4271,6.9715901448192E+016,
178,6.97159012774314E+016,2304,,1,4,-1,21300,3300,411,20,20,43211,45214,0,23475201,28713,6.97159012383457E+016,
177,6.97158997713617E+016,2304,,1,4,-1,21300,3300,456,20,20,43211,45214,0,23261442,27098,6.97158997714534E+016,
176,6.97158983513276E+016,2304,,1,4,-1,21300,3300,289,20,20,43211,45214,0,23248385,13599,6.97158983008256E+016,
175,6.97158976383484E+016,2304,,1,4,-1,21300,3300,288,20,20,43211,45214,0,23248386,51239,6.9715897568854E+016,
174,6.97158949517394E+016,2304,,1,4,-1,21300,3300,289,20,20,43211,45214,0,23248385,7525,6.97158948407869E+016,
173,6.97158945574224E+016,2304,,1,4,-1,21300,3300,288,20,20,43211,45214,0,23248386,11800,6.97158945283113E+016,
172,6.97158939387625E+016,2304,,1,4,-1,21300,3300,289,20,20,43211,45214,0,23248385,47246,6.97158938989691E+016,
171,6.97158914617639E+016,2304,,1,4,-1,21300,3300,61,20,20,43211,45214,0,23189763,12900,6.97158912768082E+016,
170,6.97158907853799E+016,2304,,1,4,-1,21300,3300,61,20,20,43211,45214,0,23189763,107725,6.97158907559936E+016,
169,6.97158851375399E+016,2304,,1,4,-1,21300,3300,50,20,20,43211,45214,0,23675915,6985,6.97158850917171E+016,
168,6.97158847712723E+016,2304,,1,4,-1,21300,3300,301,20,20,43211,45214,0,23478017,55450,6.97158846732698E+016,
167,6.97158818641478E+016,2304,,1,4,-1,21300,3300,301,20,20,43211,45214,0,23478017,10471,6.97158817385022E+016,
166,6.97158813150085E+016,2304,,1,4,-1,21300,3300,50,20,20,43211,45214,0,23675915,2318,6.97158812151972E+016,
165,6.97158811935834E+016,2304,,1,4,-1,21300,3300,455,20,20,43211,45214,0,23261441,602,6.97158811098808E+016,
164,6.97158811620213E+016,2304,,1,4,-1,21300,3300,418,20,20,43211,45214,0,23183107,1772,6.97158811098808E+016,
163,6.97158810690126E+016,2304,,1,4,-1,21300,3300,455,20,20,43211,45214,0,23261441,4978,6.97158808995103E+016,
162,6.97158808080745E+016,2304,,1,4,-1,21300,3300,50,20,20,43211,45214,0,23675915,50232,6.97158806897295E+016,
161,6.97158781745758E+016,2304,,1,4,-1,21300,3300,455,20,20,43211,45214,0,23261441,32256,6.9715878172033E+016,
160,6.97158764831179E+016,2304,,1,4,-1,21300,3300,455,20,20,43211,45214,0,23261441,8976,6.97158759696302E+016,
159,6.97158760127267E+016,2304,,1,4,-1,21300,3300,453,20,20,43211,45214,0,23261451,2766,6.97158759696302E+016,
158,6.9715875867761E+016,2304,,1,4,-1,21300,3300,455,20,20,43211,45214,0,23261441,4339,6.97158757596529E+016,
157,6.97158756402201E+016,2304,,1,4,-1,21300,3300,453,20,20,43211,45214,0,23261451,4999,6.97158755534766E+016,
156,6.97158753781285E+016,2304,,1,4,-1,21300,3300,454,20,20,43211,45214,0,23261443,5697,6.97158752391004E+016,
155,6.9715875079494E+016,2304,,1,4,-1,21300,3300,453,20,20,43211,45214,0,23261451,11219,6.97158750287299E+016,
154,6.97158744905613E+016,2304,,1,4,-1,21300,3300,454,20,20,43211,45214,0,23261443,26129,6.97158743987323E+016,
153,6.97158731213832E+016,2304,,1,4,-1,21300,3300,456,20,20,43211,45214,0,23261442,6857,6.97158730335519E+016,
152,6.97158727618265E+016,2304,,1,4,-1,21300,3300,454,20,20,43211,45214,0,23261443,17337,6.97158727187825E+016,
151,6.97158718529208E+016,2304,,1,4,-1,21300,3300,411,20,20,43211,45214,0,23475201,2258,6.97158717751951E+016,
150,6.9715871734589E+016,2304,,1,4,-1,21300,3300,412,20,20,43211,45214,0,23475202,12761,6.97158716716483E+016,
149,6.97158710654403E+016,2304,,1,4,-1,21300,3300,290,20,20,43211,45214,0,23248387,36125,6.97158710409298E+016,
148,6.97158691715023E+016,2304,,1,4,-1,21300,3300,290,20,20,43211,45214,0,23248387,306030,6.97158691550003E+016,
147,6.97158531267166E+016,2304,,1,4,-1,21300,3300,288,20,20,43211,45214,0,23248386,3843,6.97158360198021E+016,
146,6.97158529252327E+016,2304,,1,4,-1,19423,1423,288,20,20,43211,45214,0,23248389,54132,6.97158360198021E+016,
145,6.97158500872094E+016,2304,,1,4,-1,19423,1423,288,20,20,43211,45214,0,23248389,445,6.97158360198021E+016,
144,6.97158500638261E+016,2304,,1,4,-1,19423,1423,290,20,20,43211,45214,0,23248390,304241,6.97158360198021E+016,
143,6.9715834112888E+016,2304,,1,4,-1,21102,3102,288,20,20,43211,45214,0,23248392,4564,6.97158339216671E+016,
142,6.97158338735505E+016,2304,,1,4,-1,21102,3102,412,20,20,43211,45214,0,23475208,81278,6.97158338179891E+016,
141,6.97158296122425E+016,2304,,1,4,-1,21102,3102,290,20,20,43211,45214,0,23248393,4014,6.97158295181066E+016,
140,6.97158294017933E+016,2304,,1,4,-1,21102,3102,454,20,20,43211,45214,0,23261449,3101,6.97158292043203E+016,
139,6.97158292391068E+016,2304,,1,4,-1,21102,3102,290,20,20,43211,45214,0,23248393,45578,6.97158292043203E+016,
138,6.97158268494545E+016,2304,,1,4,-1,21102,3102,454,20,20,43211,45214,0,23261449,22495,6.97158139980677E+016,
137,6.97158256702259E+016,2304,,1,4,-1,21102,3102,290,20,20,43211,45214,0,23248393,27321,6.97158139980677E+016,
136,6.97158242377138E+016,2304,,1,4,-1,21102,3102,412,20,20,43211,45214,0,23475208,3314,6.97158139980677E+016,
135,6.97158240640696E+016,2304,,1,4,-1,21102,3102,456,20,20,43211,45214,0,23261448,25791,6.97158139980677E+016,
134,6.97158227118785E+016,2304,,1,4,-1,21102,3102,290,20,20,43211,45214,0,23248393,22046,6.97158139980677E+016,
133,6.97158215559283E+016,2304,,1,4,-1,21102,3102,412,20,20,43211,45214,0,23475208,17928,6.97158139980677E+016,
132,6.97158206160896E+016,2304,,1,4,-1,21102,3102,454,20,20,43211,45214,0,23261449,6907,6.97158139980677E+016,
131,6.9715820253859E+016,2304,,1,4,-1,21102,3102,456,20,20,43211,45214,0,23261448,12653,6.97158139980677E+016,
130,6.97158195906347E+016,2304,,1,4,-1,21102,3102,290,20,20,43211,45214,0,23248393,39425,6.97158139980677E+016,
129,6.9715817523105E+016,2304,,1,4,-1,21102,3102,454,20,20,43211,45214,0,23261449,3564,6.97158139980677E+016,
128,6.97158173367206E+016,2304,,1,4,-1,21102,3102,290,20,20,43211,45214,0,23248393,1415,6.97158139980677E+016,
127,6.97158172625338E+016,2304,,1,4,-1,21102,3102,412,20,20,43211,45214,0,23475208,67153,6.97158139980677E+016,
126,6.97158137417302E+016,2304,,1,4,-1,21102,3102,454,20,20,43211,45214,0,23261449,13354,6.97157862130975E+016,
125,6.97158130414387E+016,2304,,1,4,-1,21102,3102,290,20,20,43211,45214,0,23248393,833,6.97157862130975E+016,
124,6.97158129979228E+016,2304,,1,4,-1,21102,3102,412,20,20,43211,45214,0,23475208,2438,6.97157862130975E+016,
123,6.97158128701538E+016,2304,,1,4,-1,21102,3102,290,20,20,43211,45214,0,23248393,1375,6.97157862130975E+016,
122,6.97158127980642E+016,2304,,1,4,-1,21102,3102,412,20,20,43211,45214,0,23475208,10048,6.97157862130975E+016,
121,6.97158122708402E+016,2304,,1,4,-1,21102,3102,290,20,20,43211,45214,0,23248393,21082,6.97157862130975E+016,
120,6.97158111659557E+016,2304,,1,4,-1,21102,3102,454,20,20,43211,45214,0,23261449,679,6.97157862130975E+016,
119,6.97158111302517E+016,2304,,1,4,-1,21102,3102,412,20,20,43211,45214,0,23475208,13169,6.97157862130975E+016,
118,6.97158104399217E+016,2304,,1,4,-1,21102,3102,290,20,20,43211,45214,0,23248393,3958,6.97157862130975E+016,
117,6.97158102324085E+016,2304,,1,4,-1,21102,3102,454,20,20,43211,45214,0,23261449,5685,6.97157862130975E+016,
116,6.97158099343507E+016,2304,,1,4,-1,21102,3102,290,20,20,43211,45214,0,23248393,1452,6.97157862130975E+016,
115,6.97158098581717E+016,2304,,1,4,-1,21102,3102,412,20,20,43211,45214,0,23475208,1277,6.97157862130975E+016,
114,6.9715809791325E+016,2304,,1,4,-1,21102,3102,456,20,20,43211,45214,0,23261448,1470,6.97157862130975E+016,
113,6.97158097137828E+016,2304,,1,4,-1,21102,3102,290,20,20,43211,45214,0,23248393,1640,6.97157862130975E+016,
112,6.9715809628219E+016,2304,,1,4,-1,21102,3102,412,20,20,43211,45214,0,23475208,1044,6.97157862130975E+016,
111,6.97158095734833E+016,2304,,1,4,-1,21102,3102,454,20,20,43211,45214,0,23261449,30488,6.97157862130975E+016,
110,6.97158079747195E+016,2304,,1,4,-1,21102,3102,290,20,20,43211,45214,0,23248393,2108,6.97157862130975E+016,
109,6.97158078644617E+016,2304,,1,4,-1,21102,3102,412,20,20,43211,45214,0,23475208,8307,6.97157862130975E+016,
108,6.97158074288308E+016,2304,,1,4,-1,21102,3102,290,20,20,43211,45214,0,23248393,1045,6.97157862130975E+016,
107,6.97158073737806E+016,2304,,1,4,-1,21102,3102,412,20,20,43211,45214,0,23475208,3354,6.97157862130975E+016,
106,6.9715807198249E+016,2304,,1,4,-1,21102,3102,290,20,20,43211,45214,0,23248393,1032,6.97157862130975E+016,
105,6.97158071442473E+016,2304,,1,4,-1,21102,3102,412,20,20,43211,45214,0,23475208,1035,6.97157862130975E+016,
104,6.97158070899835E+016,2304,,1,4,-1,21102,3102,290,20,20,43211,45214,0,23248393,1187,6.97157862130975E+016,
103,6.97158070273311E+016,2304,,1,4,-1,21102,3102,412,20,20,43211,45214,0,23475208,5717,6.97157862130975E+016,
102,6.97158067280151E+016,2304,,1,4,-1,21102,3102,290,20,20,43211,45214,0,23248393,2676,6.97157862130975E+016,
101,6.97158065877156E+016,2304,,1,4,-1,21102,3102,454,20,20,43211,45214,0,23261449,12059,6.97157862130975E+016,
100,6.97158059554767E+016,2304,,1,4,-1,21102,3102,290,20,20,43211,45214,0,23248393,3015,6.97157862130975E+016,
99,6.97158057974039E+016,2304,,1,4,-1,21102,3102,454,20,20,43211,45214,0,23261449,31291,6.97157862130975E+016,
98,6.97158041568543E+016,2304,,1,4,-1,21102,3102,290,20,20,43211,45214,0,23248393,17407,6.97157862130975E+016,
97,6.97158032442262E+016,2304,,1,4,-1,21102,3102,454,20,20,43211,45214,0,23261449,2110,6.97157862130975E+016,
96,6.9715803133549E+016,2304,,1,4,-1,21102,3102,290,20,20,43211,45214,0,23248393,5326,6.97157862130975E+016,
95,6.97158028543656E+016,2304,,1,4,-1,21102,3102,456,20,20,43211,45214,0,23261448,2118,6.97157862130975E+016,
94,6.97158027427971E+016,2304,,1,4,-1,21102,3102,411,20,20,43211,45214,0,23475207,8155,6.97157862130975E+016,
93,6.97158023157645E+016,2304,,1,4,-1,21102,3102,290,20,20,43211,45214,0,23248393,1549,6.97157862130975E+016,
92,6.97158022346048E+016,2304,,1,4,-1,21102,3102,412,20,20,43211,45214,0,23475208,8665,6.97157862130975E+016,
91,6.97158017802568E+016,2304,,1,4,-1,21102,3102,290,20,20,43211,45214,0,23248393,1037,6.97157862130975E+016,
90,6.97158017258881E+016,2304,,1,4,-1,21102,3102,454,20,20,43211,45214,0,23261449,3127,6.97157862130975E+016,
89,6.97158015619432E+016,2304,,1,4,-1,21102,3102,412,20,20,43211,45214,0,23475208,405,6.97157862130975E+016,
88,6.97158015407096E+016,2304,,1,4,-1,21102,3102,456,20,20,43211,45214,0,23261448,13941,6.97157862130975E+016,
87,6.97158008097473E+016,2304,,1,4,-1,21102,3102,290,20,20,43211,45214,0,23248393,2556,6.97157862130975E+016,
86,6.97158006757917E+016,2304,,1,4,-1,21102,3102,412,20,20,43211,45214,0,23475208,6400,6.97157862130975E+016,
85,6.97158003401949E+016,2304,,1,4,-1,21102,3102,290,20,20,43211,45214,0,23248393,10121,6.97157862130975E+016,
84,6.97157998095106E+016,2304,,1,4,-1,21102,3102,454,20,20,43211,45214,0,23261449,1067,6.97157862130975E+016,
83,6.97157997537264E+016,2304,,1,4,-1,21102,3102,412,20,20,43211,45214,0,23475208,4744,6.97157862130975E+016,
82,6.9715799504742E+016,2304,,1,4,-1,21102,3102,290,20,20,43211,45214,0,23248393,6384,6.97157862130975E+016,
81,6.97157991702462E+016,2304,,1,4,-1,21102,3102,412,20,20,43211,45214,0,23475208,11246,6.97157862130975E+016,
80,6.97157985805271E+016,2304,,1,4,-1,21102,3102,290,20,20,43211,45214,0,23248393,14644,6.97157862130975E+016,
79,6.971579781255E+016,2304,,1,4,-1,21102,3102,412,20,20,43211,45214,0,23475208,1220,6.97157862130975E+016,
78,6.97157977489015E+016,2304,,1,4,-1,21102,3102,290,20,20,43211,45214,0,23248393,1854,6.97157862130975E+016,
77,6.97157976516985E+016,2304,,1,4,-1,21102,3102,412,20,20,43211,45214,0,23475208,1632,6.97157862130975E+016,
76,6.97157975659774E+016,2304,,1,4,-1,21102,3102,290,20,20,43211,45214,0,23248393,6025,6.97157862130975E+016,
75,6.97157972502512E+016,2304,,1,4,-1,21102,3102,412,20,20,43211,45214,0,23475208,17099,6.97157862130975E+016,
74,6.97157963537711E+016,2304,,1,4,-1,21102,3102,454,20,20,43211,45214,0,23261449,1005,6.97157862130975E+016,
73,6.97157963007656E+016,2304,,1,4,-1,21102,3102,290,20,20,43211,45214,0,23248393,51893,6.97157862130975E+016,
72,6.97157935803924E+016,2304,,1,4,-1,21102,3102,454,20,20,43211,45214,0,23261449,22827,6.97157862130975E+016,
71,6.9715792383443E+016,2304,,1,4,-1,21102,3102,412,20,20,43211,45214,0,23475208,84722,6.97157862130975E+016,
70,6.97157879417274E+016,2304,,1,4,-1,21102,3102,454,20,20,43211,45214,0,23261449,11362,6.97157862130975E+016,
69,6.97157873459266E+016,2304,,1,4,-1,21102,3102,412,20,20,43211,45214,0,23475208,5257,6.97157862130975E+016,
68,6.97157870704132E+016,2304,,1,4,-1,21102,3102,454,20,20,43211,45214,0,23261449,1054,6.97157862130975E+016,
67,6.97157870151533E+016,2304,,1,4,-1,21102,3102,412,20,20,43211,45214,0,23475208,5286,6.97157862130975E+016,
66,6.97157867380146E+016,2304,,1,4,-1,21102,3102,290,20,20,43211,45214,0,23248393,10270,6.97157862130975E+016,
65,6.97157861994136E+016,2304,,1,4,-1,21102,3102,412,20,20,43211,45214,0,23475208,613,6.97157857937981E+016,
64,6.97157861672747E+016,2304,,1,4,-1,21102,3102,454,20,20,43211,45214,0,23261449,37355,6.97157857937981E+016,
63,6.97157842085872E+016,2304,,1,4,-1,21102,3102,411,20,20,43211,45214,0,23475207,17013,6.97157841194844E+016,
62,6.97157833163014E+016,2304,,1,4,-1,21102,3102,456,20,20,43211,45214,0,23261448,21207,6.97157832768225E+016,
61,6.97157822050206E+016,2304,,1,4,-1,21102,3102,302,20,20,43211,45214,0,23478025,18847,6.97157820210217E+016,
60,6.97157812169474E+016,2304,,1,4,-1,21102,3102,411,20,20,43211,45214,0,23475207,96288,6.9715781178622E+016,
59,6.97157761687355E+016,2304,,1,4,-1,21102,3102,413,20,20,43211,45214,0,23475209,1651,6.97156276610662E+016,
58,6.97157760819135E+016,2304,,1,4,-1,21102,3102,411,20,20,43211,45214,0,23475207,927396,6.97156276610662E+016,
57,6.97157274598638E+016,2304,,1,4,-1,21300,3300,413,20,20,43211,45214,0,23475203,788941,6.97156276610662E+016,
56,6.97156860966863E+016,2304,,1,4,-1,21300,3300,413,20,20,43211,45214,0,23475203,51214,6.97156276610662E+016,
55,6.97156834113356E+016,2304,,1,4,-1,21300,3300,413,20,20,43211,45214,0,23475203,14048,6.97156276610662E+016,
54,6.97156826751304E+016,2304,,1,4,-1,21300,3300,413,20,20,43211,45214,0,23475203,12023,6.97156276610662E+016,
53,6.97156820447265E+016,2304,,1,4,-1,21300,3300,413,20,20,43211,45214,0,23475203,25262,6.97156276610662E+016,
52,6.97156807203226E+016,2304,,1,4,-1,21300,3300,413,20,20,43211,45214,0,23475203,51528,6.97156276610662E+016,
51,6.97156780182471E+016,2304,,1,4,-1,21300,3300,413,20,20,43211,45214,0,23475203,29899,6.97156276610662E+016,
50,6.97156764510978E+016,2304,,1,4,-1,21300,3300,413,20,20,43211,45214,0,23475203,22988,6.97156276610662E+016,
49,6.9715675245917E+016,2304,,1,4,-1,21300,3300,413,20,20,43211,45214,0,23475203,22373,6.97156276610662E+016,
48,6.97156740729274E+016,2304,,1,4,-1,21300,3300,413,20,20,43211,45214,0,23475203,29322,6.97156276610662E+016,
47,6.97156725356102E+016,2304,,1,4,-1,21300,3300,413,20,20,43211,45214,0,23475203,45907,6.97156276610662E+016,
46,6.97156701287612E+016,2304,,1,4,-1,21300,3300,413,20,20,43211,45214,0,23475203,57662,6.97156276610662E+016,
45,6.97156671056642E+016,2304,,1,4,-1,21300,3300,413,20,20,43211,45214,0,23475203,19876,6.97156276610662E+016,
44,6.97156660635894E+016,2304,,1,4,-1,21300,3300,413,20,20,43211,45214,0,23475203,31548,6.97156276610662E+016,
43,6.97156644095132E+016,2304,,1,4,-1,21300,3300,413,20,20,43211,45214,0,23475203,12483,6.97156276610662E+016,
42,6.97156637550969E+016,2304,,1,4,-1,21300,3300,413,20,20,43211,45214,0,23475203,32711,6.97156276610662E+016,
41,6.9715662040046E+016,2304,,1,4,-1,21300,3300,413,20,20,43211,45214,0,23475203,57759,6.97156276610662E+016,
40,6.97156590118109E+016,2304,,1,4,-1,21300,3300,413,20,20,43211,45214,0,23475203,18024,6.97156276610662E+016,
39,6.97156580668342E+016,2304,,1,4,-1,21300,3300,413,20,20,43211,45214,0,23475203,38755,6.97156276610662E+016,
38,6.97156560349561E+016,2304,,1,4,-1,21300,3300,413,20,20,43211,45214,0,23475203,37070,6.97156276610662E+016,
37,6.97156540914205E+016,2304,,1,4,-1,21300,3300,413,20,20,43211,45214,0,23475203,15369,6.97156276610662E+016,
36,6.97156532856947E+016,2304,,1,4,-1,21300,3300,413,20,20,43211,45214,0,23475203,40956,6.97156276610662E+016,
35,6.97156511383683E+016,2304,,1,4,-1,21300,3300,413,20,20,43211,45214,0,23475203,11776,6.97156276610662E+016,
34,6.97156505209668E+016,2304,,1,4,-1,21300,3300,413,20,20,43211,45214,0,23475203,51553,6.97156276610662E+016,
33,6.97156478181048E+016,2304,,1,4,-1,21300,3300,413,20,20,43211,45214,0,23475203,33021,6.97156276610662E+016,
32,6.97156460868534E+016,2304,,1,4,-1,21300,3300,413,20,20,43211,45214,0,23475203,18179,6.97156276610662E+016,
31,6.97156451337503E+016,2304,,1,4,-1,21300,3300,413,20,20,43211,45214,0,23475203,51974,6.97156276610662E+016,
30,6.97156424088158E+016,2304,,1,4,-1,21300,3300,413,20,20,43211,45214,0,23475203,52704,6.97156276610662E+016,
29,6.97156396456083E+016,2304,,1,4,-1,21300,3300,413,20,20,43211,45214,0,23475203,20473,6.97156276610662E+016,
28,6.97156385722335E+016,2304,,1,4,-1,21300,3300,413,20,20,43211,45214,0,23475203,32504,6.97156276610662E+016,
27,6.97156368680878E+016,2304,,1,4,-1,21300,3300,413,20,20,43211,45214,0,23475203,50987,6.97156276610662E+016,
26,6.9715634194953E+016,2304,,1,4,-1,21300,3300,413,20,20,43211,45214,0,23475203,38122,6.97156276610662E+016,
25,6.97156321962099E+016,2304,,1,4,-1,21300,3300,413,20,20,43211,45214,0,23475203,13418,6.97156276610662E+016,
24,6.97156314927202E+016,2304,,1,4,-1,21300,3300,413,20,20,43211,45214,0,23475203,26729,6.97156276610662E+016,
23,6.97156300913508E+016,2304,,1,4,-1,21300,3300,413,20,20,43211,45214,0,23475203,25595,6.97156276610662E+016,
22,6.97156287493308E+016,2304,,1,4,-1,21300,3300,413,20,20,43211,45214,0,23475203,50348,6.97156276610662E+016,
21,6.97156261097505E+016,2304,,1,4,-1,21300,3300,413,20,20,43211,45214,0,23475203,54482,6.97156182224405E+016,
20,6.9715623253377E+016,2304,,1,4,-1,21300,3300,413,20,20,43211,45214,0,23475203,22267,6.97156182224405E+016,
19,6.97156220859449E+016,2304,,1,4,-1,21300,3300,413,20,20,43211,45214,0,23475203,29697,6.97156182224405E+016,
18,6.9715620528495E+016,2304,,1,4,-1,21300,3300,413,20,20,43211,45214,0,23475203,18937,6.97156182224405E+016,
17,6.97156195360703E+016,2304,,1,4,-1,21300,3300,413,20,20,43211,45214,0,23475203,23951,6.97156182224405E+016,
16,6.97156182802432E+016,2304,,1,4,-1,21300,3300,413,20,20,43211,45214,0,23475203,10172,6.97156182224405E+016,
15,6.97156177465704E+016,2304,,1,4,-1,21300,3300,411,20,20,43211,45214,0,23475201,8748,6.97156177007739E+016,
14,6.97156172877136E+016,2304,,1,4,-1,21300,3300,302,20,20,43211,45214,0,23478019,26712,6.97156172786565E+016,
13,6.97156158878646E+016,2304,,1,4,-1,21300,3300,456,20,20,43211,45214,0,23261442,17235,6.97156158109123E+016,
12,6.97156149843067E+016,2304,,1,4,-1,21300,3300,454,20,20,43211,45214,0,23261443,13212,6.97156149731656E+016,
11,6.97156142913028E+016,2304,,1,4,-1,21300,3300,454,20,20,43211,45214,0,23261443,3885,6.97156141327319E+016,
10,6.97156140879315E+016,2304,,1,4,-1,21300,3300,453,20,20,43211,45214,0,23261451,13687,6.97156139227546E+016,
9,6.97156133703385E+016,2304,,1,4,-1,21300,3300,453,20,20,43211,45214,0,23261451,10061,6.97156131909796E+016,
